booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;customer_type;required_car_parking_spaces;total_of_special_requests;prize_per_nigth
5368;NF Hotel;0;132;43;12-06-2024;22-10-2024;22;0;1;2;0;0;BB;Vietnam;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);1;2;19.0
5369;NF Hotel;1;5;25;13-06-2024;18-06-2024;18;0;2;2;0;0;SC;China;Direct;0;0;B;0;No Deposit;28;No Contract (Single);0;3;25.0
5370;NF Hotel;0;21;27;13-06-2024;04-07-2024;4;0;1;1;0;0;SC;Other;Corporate;0;0;B;0;No Deposit;0;No Contract (Group);0;2;22.5
5371;NF Hotel;1;147;45;13-06-2024;07-11-2024;7;2;3;3;0;0;BB;China;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
5372;NF Hotel;0;4;25;14-06-2024;18-06-2024;18;0;2;2;0;0;BB;Japan;Direct;0;0;A;0;No Deposit;9;No Contract (Single);0;1;20.0
5373;NF Hotel;0;4;25;14-06-2024;18-06-2024;18;0;2;1;0;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;14;Contract (Single);0;1;25.0
5374;NF Hotel;0;6;25;14-06-2024;20-06-2024;20;3;7;4;0;0;SC;United States;Offline TA/TO;0;0;B;0;No Deposit;0;No Contract (Group);0;0;23.75
5375;NF Hotel;1;7;25;14-06-2024;21-06-2024;21;1;1;1;0;0;SC;France;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
5376;NF Hotel;0;51;31;14-06-2024;04-08-2024;4;1;1;2;0;0;BB;Cambodia;Offline TA/TO;0;0;B;0;Non Refund;28;No Contract (Single);0;0;23.75
5377;NF Hotel;0;2;25;15-06-2024;17-06-2024;17;0;2;0;0;0;BB;Vietnam;Offline TA/TO;0;0;A;0;No Deposit;40;No Contract (Group);0;0;19.0
5378;NF Hotel;0;5;25;15-06-2024;20-06-2024;20;0;2;2;1;0;BB;Cambodia;Corporate;0;1;B;0;No Deposit;28;No Contract (Single);0;0;22.5
5379;NF Hotel;0;12;26;15-06-2024;27-06-2024;27;1;2;1;0;0;HB;United States;Direct;0;1;A;0;No Deposit;240;No Contract (Single);0;2;20.0
5380;NF Hotel;0;12;26;15-06-2024;27-06-2024;27;1;2;1;0;0;SC;Australia;Online TA;0;0;B;0;Refundable;0;No Contract (Single);0;0;25.0
5381;NF Hotel;0;17;27;15-06-2024;02-07-2024;2;0;2;2;0;0;BB;United States;Groups;0;0;A;0;No Deposit;40;Group Contract;0;1;18.0
5382;NF Hotel;0;77;35;15-06-2024;31-08-2024;31;1;0;2;0;0;BB;China;Offline TA/TO;0;0;A;0;Non Refund;0;No Contract (Single);0;0;19.0
5383;NF Hotel;0;1;25;16-06-2024;17-06-2024;17;0;1;2;0;0;SC;Other;Online TA;0;0;A;0;No Deposit;240;Contract (Single);0;0;20.0
5384;NF Hotel;1;7;25;16-06-2024;23-06-2024;23;1;1;2;0;0;BB;Australia;Direct;0;0;A;0;No Deposit;28;No Contract (Single);0;1;20.0
5385;NF Hotel;1;8;26;16-06-2024;24-06-2024;24;0;1;2;0;0;BB;Australia;Groups;0;0;A;0;No Deposit;0;Group Contract;0;0;18.0
5386;NF Hotel;0;15;27;16-06-2024;01-07-2024;1;0;2;1;0;0;BB;France;Direct;0;0;A;0;No Deposit;0;No Contract (Group);0;2;20.0
5387;NF Hotel;0;22;28;16-06-2024;08-07-2024;8;0;1;2;2;0;SC;Australia;Complementary;1;0;B;0;No Deposit;14;No Contract (Single);0;0;0.0
5388;NF Hotel;0;23;28;16-06-2024;09-07-2024;9;0;3;2;0;0;BB;Vietnam;Online TA;0;1;A;0;No Deposit;0;No Contract (Single);0;1;20.0
5389;NF Hotel;0;27;28;16-06-2024;13-07-2024;13;1;0;2;0;0;SC;South Korea;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
5390;NF Hotel;0;32;29;16-06-2024;18-07-2024;18;0;2;3;0;0;HB;Australia;Online TA;0;0;B;0;No Deposit;40;No Contract (Single);0;0;25.0
5391;NF Hotel;1;44;31;16-06-2024;30-07-2024;30;0;1;2;0;0;BB;Thailand;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
5392;NF Hotel;0;1;25;17-06-2024;18-06-2024;18;0;1;2;0;0;BB;Australia;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
5393;NF Hotel;0;1;25;17-06-2024;18-06-2024;18;0;2;2;0;0;BB;United Kingdom;Online TA;0;0;A;1;No Deposit;0;No Contract (Group);0;0;20.0
5394;NF Hotel;0;1;25;18-06-2024;19-06-2024;19;0;2;3;1;0;FB;China;Online TA;0;0;B;0;No Deposit;14;No Contract (Group);0;0;25.0
5395;NF Hotel;0;41;31;18-06-2024;29-07-2024;29;0;3;1;0;0;BB;Cambodia;Offline TA/TO;0;0;A;0;No Deposit;40;No Contract (Single);0;1;19.0
5396;NF Hotel;0;200;1;18-06-2024;04-01-2025;4;1;0;2;0;0;BB;Australia;Online TA;0;0;A;0;No Deposit;40;No Contract (Group);0;2;23.0
5397;NF Hotel;0;1;25;19-06-2024;20-06-2024;20;2;5;2;0;0;BB;Vietnam;Online TA;0;0;B;0;Non Refund;0;No Contract (Single);1;1;25.0
5398;NF Hotel;0;66;34;19-06-2024;24-08-2024;24;1;0;3;0;0;BB;Vietnam;Corporate;0;0;B;0;No Deposit;9;No Contract (Single);0;0;22.5
5399;NF Hotel;0;0;25;20-06-2024;20-06-2024;20;0;2;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;2;20.0
5400;NF Hotel;0;2;25;20-06-2024;22-06-2024;22;2;1;2;1;0;BB;France;Offline TA/TO;0;0;A;0;No Deposit;9;No Contract (Single);0;1;19.0
5401;NF Hotel;0;7;26;20-06-2024;27-06-2024;27;1;2;2;0;0;HB;Cambodia;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;1;20.0
5402;NF Hotel;0;10;26;20-06-2024;30-06-2024;30;1;4;2;0;0;BB;Cambodia;Offline TA/TO;0;0;A;0;No Deposit;40;No Contract (Single);0;1;19.0
5403;NF Hotel;0;184;51;20-06-2024;21-12-2024;21;1;0;2;0;0;BB;United States;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);0;1;23.0
5404;NF Hotel;0;4;26;21-06-2024;25-06-2024;25;0;3;2;2;0;SC;France;Online TA;0;0;B;0;No Deposit;40;No Contract (Single);0;0;25.0
5405;NF Hotel;0;27;29;21-06-2024;18-07-2024;18;0;1;1;0;0;BB;Malaysia;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
5406;NF Hotel;0;28;29;21-06-2024;19-07-2024;19;2;1;2;2;0;BB;Cambodia;Direct;0;0;B;0;No Deposit;28;No Contract (Single);0;1;25.0
5407;NF Hotel;0;46;32;21-06-2024;06-08-2024;6;0;4;20;0;0;SC;Cambodia;Online TA;0;0;A;0;No Deposit;40;No Contract (Group);0;0;20.0
5408;NF Hotel;0;57;33;21-06-2024;17-08-2024;17;4;6;4;0;0;BB;China;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
5409;NF Hotel;0;15;27;22-06-2024;07-07-2024;7;1;0;2;0;0;BB;United Kingdom;Online TA;0;0;A;0;No Deposit;40;No Contract (Group);0;0;20.0
5410;NF Hotel;1;18;28;22-06-2024;10-07-2024;10;2;3;4;0;0;BB;United States;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);1;0;25.0
5411;NF Hotel;1;20;28;22-06-2024;12-07-2024;12;2;1;4;1;0;SC;China;Groups;0;0;B;0;No Deposit;9;Group Contract;0;0;22.5
5412;NF Hotel;0;33;30;22-06-2024;25-07-2024;25;0;2;3;0;0;SC;United Kingdom;Corporate;0;0;B;0;No Deposit;9;No Contract (Single);0;1;22.5
5413;NF Hotel;1;34;30;22-06-2024;26-07-2024;26;2;5;1;0;0;FB;China;Offline TA/TO;0;0;A;0;No Deposit;9;Contract (Single);0;0;19.0
5414;NF Hotel;0;40;31;22-06-2024;01-08-2024;1;2;2;2;0;0;SC;Vietnam;Corporate;0;0;A;0;Refundable;0;No Contract (Single);0;0;18.0
5415;NF Hotel;0;133;44;22-06-2024;02-11-2024;2;2;5;1;0;0;BB;Australia;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;1;19.0
5416;NF Hotel;0;0;25;23-06-2024;23-06-2024;23;1;0;4;0;0;BB;China;Online TA;0;0;B;1;No Deposit;40;No Contract (Single);0;0;25.0
5417;NF Hotel;0;3;26;23-06-2024;26-06-2024;26;0;2;1;0;0;SC;South Korea;Online TA;0;0;A;2;No Deposit;9;No Contract (Single);0;2;20.0
5418;NF Hotel;0;3;26;24-06-2024;27-06-2024;27;0;1;1;0;0;BB;United States;Direct;0;0;A;1;No Deposit;0;No Contract (Single);0;0;20.0
5419;NF Hotel;1;8;27;24-06-2024;02-07-2024;2;0;2;2;1;0;BB;South Korea;Online TA;0;0;B;0;No Deposit;14;Contract (Single);0;0;25.0
5420;NF Hotel;0;38;31;24-06-2024;01-08-2024;1;0;1;2;2;0;SC;France;Online TA;0;0;B;0;No Deposit;28;No Contract (Single);0;0;25.0
5421;NF Hotel;0;63;35;24-06-2024;26-08-2024;26;0;2;2;0;0;SC;Japan;Corporate;0;0;B;2;No Deposit;0;Contract (Single);0;0;22.5
5422;NF Hotel;0;5;26;25-06-2024;30-06-2024;30;1;2;2;0;0;SC;Thailand;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
5423;NF Hotel;0;13;28;25-06-2024;08-07-2024;8;0;3;2;0;0;BB;China;Offline TA/TO;0;0;A;0;No Deposit;0;Contract (Single);0;1;19.0
5424;NF Hotel;0;19;28;25-06-2024;14-07-2024;14;1;1;0;0;0;SC;Australia;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;3;20.0
5425;NF Hotel;1;27;30;26-06-2024;23-07-2024;23;0;4;3;0;0;BB;South Korea;Direct;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
5426;NF Hotel;0;2;26;27-06-2024;29-06-2024;29;1;0;4;0;0;HB;Vietnam;Direct;0;0;B;0;Refundable;240;No Contract (Single);0;1;25.0
5427;NF Hotel;0;2;26;27-06-2024;29-06-2024;29;2;0;2;0;0;BB;Japan;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
5428;NF Hotel;0;10;27;27-06-2024;07-07-2024;7;1;0;1;0;0;FB;United Kingdom;Online TA;0;0;A;0;No Deposit;28;Contract (Single);0;0;20.0
5429;NF Hotel;0;15;28;27-06-2024;12-07-2024;12;1;1;2;0;0;SC;South Korea;Online TA;0;0;A;2;No Deposit;240;No Contract (Single);0;1;20.0
5430;NF Hotel;1;21;29;27-06-2024;18-07-2024;18;0;2;3;0;0;SC;Japan;Online TA;0;0;B;0;No Deposit;40;No Contract (Single);0;0;25.0
5431;NF Hotel;0;41;32;27-06-2024;07-08-2024;7;1;3;1;0;0;HB;Japan;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;3;20.0
5432;NF Hotel;0;3;27;28-06-2024;01-07-2024;1;0;1;3;0;0;BB;China;Direct;0;0;A;0;No Deposit;9;No Contract (Single);0;1;20.0
5433;NF Hotel;0;25;30;28-06-2024;23-07-2024;23;0;2;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);0;3;20.0
5434;NF Hotel;1;45;33;28-06-2024;12-08-2024;12;0;2;4;0;0;BB;Australia;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
5435;NF Hotel;0;0;26;29-06-2024;29-06-2024;29;1;0;2;0;0;HB;Germany;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
5436;NF Hotel;0;8;27;29-06-2024;07-07-2024;7;1;3;1;0;0;BB;Singapore;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
5437;NF Hotel;0;27;30;29-06-2024;26-07-2024;26;0;1;2;0;0;SC;Cambodia;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
5438;NF Hotel;0;24;30;30-06-2024;24-07-2024;24;0;1;2;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
5439;NF Hotel;0;139;46;30-06-2024;16-11-2024;16;1;0;2;0;0;BB;United States;Online TA;0;0;A;0;Non Refund;0;No Contract (Single);0;1;23.0
5440;NF Hotel;1;160;49;30-06-2024;07-12-2024;7;2;1;2;0;0;BB;United Kingdom;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;23.0
5441;NF Hotel;0;14;29;01-07-2024;15-07-2024;15;0;3;3;0;0;BB;Cambodia;Direct;0;0;B;0;Refundable;14;No Contract (Group);0;2;25.0
5442;NF Hotel;0;171;51;01-07-2024;19-12-2024;19;0;2;4;0;0;BB;Singapore;Online TA;0;0;B;0;Non Refund;28;No Contract (Single);0;1;25.0
5443;NF Hotel;0;2;27;02-07-2024;04-07-2024;4;0;1;2;0;0;BB;Cambodia;Online TA;1;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
5444;NF Hotel;1;5;27;02-07-2024;07-07-2024;7;1;4;1;0;0;BB;Cambodia;Online TA;0;0;A;1;No Deposit;40;No Contract (Single);0;0;20.0
5445;NF Hotel;1;18;29;02-07-2024;20-07-2024;20;1;0;1;0;0;SC;Vietnam;Online TA;0;0;A;0;No Deposit;0;No Contract (Group);0;0;20.0
5446;NF Hotel;0;20;30;02-07-2024;22-07-2024;22;0;1;1;0;0;BB;Other;Offline TA/TO;1;0;B;0;No Deposit;9;No Contract (Single);0;0;23.75
5447;NF Hotel;0;22;30;02-07-2024;24-07-2024;24;0;1;1;0;0;BB;United States;Corporate;1;0;A;0;No Deposit;0;No Contract (Single);0;2;18.0
5448;NF Hotel;0;11;28;03-07-2024;14-07-2024;14;1;0;1;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
5449;NF Hotel;0;25;30;03-07-2024;28-07-2024;28;1;1;1;0;0;BB;France;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;2;20.0
5450;NF Hotel;0;156;49;03-07-2024;06-12-2024;6;2;2;2;2;0;BB;Vietnam;Offline TA/TO;0;0;B;0;No Deposit;14;No Contract (Single);0;0;23.75
5451;NF Hotel;1;8;28;04-07-2024;12-07-2024;12;2;1;3;0;0;SC;Cambodia;Online TA;0;0;B;2;No Deposit;0;No Contract (Single);0;0;25.0
5452;NF Hotel;0;9;28;04-07-2024;13-07-2024;13;2;2;3;0;0;HB;United States;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
5453;NF Hotel;0;15;29;04-07-2024;19-07-2024;19;1;1;2;0;0;BB;Cambodia;Corporate;0;0;B;0;No Deposit;14;No Contract (Single);0;1;22.5
5454;NF Hotel;0;15;29;04-07-2024;19-07-2024;19;2;1;2;0;0;BB;Singapore;Direct;0;0;A;0;No Deposit;28;No Contract (Single);1;0;20.0
5455;NF Hotel;0;17;29;04-07-2024;21-07-2024;21;1;4;2;2;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
5456;NF Hotel;0;38;32;04-07-2024;11-08-2024;11;1;1;2;0;0;SC;South Korea;Direct;0;0;A;0;Refundable;240;No Contract (Single);0;0;20.0
5457;NF Hotel;0;42;33;04-07-2024;15-08-2024;15;0;1;1;0;0;HB;Australia;Direct;0;0;A;0;No Deposit;0;No Contract (Group);0;1;20.0
5458;NF Hotel;0;0;27;05-07-2024;05-07-2024;5;2;1;2;0;1;BB;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;2;20.0
5459;NF Hotel;0;0;27;05-07-2024;05-07-2024;5;2;1;2;0;1;BB;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;2;20.0
5460;NF Hotel;0;1;27;05-07-2024;06-07-2024;6;2;2;2;0;0;FB;United Kingdom;Corporate;0;0;A;0;No Deposit;0;No Contract (Single);0;0;18.0
5461;NF Hotel;0;4;28;05-07-2024;09-07-2024;9;0;2;2;1;0;BB;China;Direct;1;0;B;0;Non Refund;0;No Contract (Single);0;0;25.0
5462;NF Hotel;0;4;28;05-07-2024;09-07-2024;9;0;2;2;1;0;BB;China;Direct;1;0;B;0;Non Refund;0;No Contract (Single);0;0;25.0
5463;NF Hotel;1;50;34;05-07-2024;24-08-2024;24;2;0;1;0;0;BB;Cambodia;Direct;0;0;A;0;Refundable;9;No Contract (Single);0;2;20.0
5464;NF Hotel;0;51;34;05-07-2024;25-08-2024;25;1;1;1;0;0;;United States;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
5465;NF Hotel;1;5;28;06-07-2024;11-07-2024;11;1;2;0;0;0;BB;Vietnam;Direct;0;0;A;0;Refundable;14;No Contract (Single);0;0;20.0
5466;NF Hotel;0;8;28;06-07-2024;14-07-2024;14;1;1;3;0;0;HB;Cambodia;Direct;0;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
5467;NF Hotel;0;13;29;06-07-2024;19-07-2024;19;1;1;2;0;0;BB;Cambodia;Groups;0;0;A;0;No Deposit;0;Group Contract;0;0;18.0
5468;NF Hotel;0;43;33;06-07-2024;18-08-2024;18;1;0;2;0;0;SC;Cambodia;Corporate;0;0;B;0;Refundable;0;No Contract (Single);0;0;22.5
5469;NF Hotel;0;70;37;06-07-2024;14-09-2024;14;1;0;1;0;0;BB;Japan;Direct;0;0;A;0;No Deposit;28;No Contract (Single);0;2;20.0
5470;NF Hotel;1;133;46;06-07-2024;16-11-2024;16;2;2;2;0;0;BB;United Kingdom;Direct;1;0;A;0;No Deposit;9;No Contract (Single);0;0;23.0
5471;NF Hotel;0;2;28;07-07-2024;09-07-2024;9;0;4;3;0;0;BB;China;Online TA;0;0;B;0;No Deposit;0;No Contract (Group);0;3;25.0
5472;NF Hotel;0;3;28;07-07-2024;10-07-2024;10;0;1;2;0;0;SC;China;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;1;20.0
5473;NF Hotel;0;13;29;07-07-2024;20-07-2024;20;2;2;2;0;0;HB;China;Online TA;0;0;A;0;No Deposit;9;Contract (Single);0;0;20.0
5474;NF Hotel;0;17;30;07-07-2024;24-07-2024;24;0;1;1;0;0;BB;Malaysia;Online TA;0;0;A;1;No Deposit;14;No Contract (Single);0;0;20.0
5475;NF Hotel;0;24;31;07-07-2024;31-07-2024;31;0;1;2;0;0;SC;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;2;20.0
5476;NF Hotel;0;41;33;07-07-2024;17-08-2024;17;2;0;4;2;0;BB;United States;Corporate;0;0;B;0;No Deposit;14;No Contract (Group);0;2;22.5
5477;NF Hotel;0;49;34;07-07-2024;25-08-2024;25;1;4;2;0;0;BB;United States;Online TA;0;0;A;1;Non Refund;240;No Contract (Single);0;0;20.0
5478;NF Hotel;0;6;28;08-07-2024;14-07-2024;14;1;3;2;0;0;BB;France;Direct;0;0;B;0;No Deposit;240;Contract (Single);0;1;25.0
5479;NF Hotel;0;10;29;08-07-2024;18-07-2024;18;0;2;1;0;0;BB;Vietnam;Direct;0;0;A;2;No Deposit;0;No Contract (Group);0;1;20.0
5480;NF Hotel;0;40;33;08-07-2024;17-08-2024;17;2;2;1;0;0;HB;United Kingdom;Offline TA/TO;0;0;A;0;No Deposit;40;No Contract (Single);0;0;19.0
5481;NF Hotel;1;46;34;08-07-2024;23-08-2024;23;2;4;1;0;0;BB;Japan;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;3;20.0
5482;NF Hotel;1;51;35;08-07-2024;28-08-2024;28;2;3;2;1;0;BB;Cambodia;Groups;0;0;B;0;No Deposit;28;Group Contract;0;1;22.5
5483;NF Hotel;0;0;28;09-07-2024;09-07-2024;9;2;8;4;0;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;0;No Contract (Group);0;0;25.0
5484;NF Hotel;0;3;28;09-07-2024;12-07-2024;12;1;1;2;0;0;BB;China;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
5485;NF Hotel;1;7;29;09-07-2024;16-07-2024;16;0;1;2;1;0;BB;China;Offline TA/TO;0;0;B;0;No Deposit;40;No Contract (Single);0;1;23.75
5486;NF Hotel;0;15;30;09-07-2024;24-07-2024;24;0;1;2;0;0;BB;Cambodia;Groups;1;0;B;0;No Deposit;14;Group Contract;0;0;22.5
5487;NF Hotel;0;22;31;09-07-2024;31-07-2024;31;0;3;1;0;0;HB;Cambodia;Direct;0;0;B;0;No Deposit;9;No Contract (Single);0;0;25.0
5488;NF Hotel;0;34;33;09-07-2024;12-08-2024;12;0;1;1;0;0;BB;China;Offline TA/TO;0;0;A;0;No Deposit;240;No Contract (Single);0;0;19.0
5489;NF Hotel;1;54;35;09-07-2024;01-09-2024;1;1;0;1;0;0;SC;United Kingdom;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
5490;NF Hotel;0;122;45;09-07-2024;08-11-2024;8;2;2;2;0;0;BB;China;Direct;0;0;A;2;No Deposit;240;No Contract (Single);0;2;23.0
5491;NF Hotel;0;0;28;10-07-2024;10-07-2024;10;0;1;1;0;0;HB;Cambodia;Offline TA/TO;0;0;A;0;No Deposit;40;No Contract (Single);0;3;19.0
5492;NF Hotel;0;6;29;10-07-2024;16-07-2024;16;0;1;4;0;0;SC;Japan;Online TA;0;0;B;0;No Deposit;240;No Contract (Single);0;3;25.0
5493;NF Hotel;0;8;29;10-07-2024;18-07-2024;18;1;2;2;1;0;BB;Cambodia;Online TA;0;0;A;0;Non Refund;0;No Contract (Single);0;0;20.0
5494;NF Hotel;0;8;29;10-07-2024;18-07-2024;18;1;2;2;1;0;BB;Cambodia;Online TA;0;0;A;0;Non Refund;0;No Contract (Single);0;0;20.0
5495;NF Hotel;0;17;30;10-07-2024;27-07-2024;27;2;5;1;0;0;BB;France;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
5496;NF Hotel;0;3;28;11-07-2024;14-07-2024;14;1;0;3;0;0;BB;Vietnam;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
5497;NF Hotel;1;17;30;11-07-2024;28-07-2024;28;3;7;2;1;0;SC;Japan;Direct;0;0;B;0;No Deposit;9;No Contract (Group);0;3;25.0
5498;NF Hotel;0;56;36;11-07-2024;05-09-2024;5;2;5;2;0;0;BB;United Kingdom;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);1;0;20.0
5499;NF Hotel;0;83;40;11-07-2024;02-10-2024;2;0;2;2;0;0;HB;Singapore;Direct;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
5500;NF Hotel;0;5;29;12-07-2024;17-07-2024;17;2;3;3;0;0;BB;South Korea;Online TA;0;0;B;0;No Deposit;240;No Contract (Single);0;3;25.0
5501;NF Hotel;0;13;30;12-07-2024;25-07-2024;25;0;1;2;0;0;BB;Australia;Corporate;0;0;A;0;No Deposit;240;No Contract (Single);0;1;18.0
5502;NF Hotel;1;15;30;12-07-2024;27-07-2024;27;2;0;4;0;1;BB;France;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
5503;NF Hotel;0;49;35;12-07-2024;30-08-2024;30;0;1;2;0;0;BB;Japan;Groups;0;0;A;0;No Deposit;0;Group Contract;0;0;18.0
5504;NF Hotel;1;2;29;13-07-2024;15-07-2024;15;0;3;1;0;0;SC;Cambodia;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
5505;NF Hotel;0;8;29;13-07-2024;21-07-2024;21;1;1;1;0;0;BB;Vietnam;Online TA;0;0;A;0;No Deposit;40;No Contract (Group);0;0;20.0
5506;NF Hotel;0;11;30;13-07-2024;24-07-2024;24;0;2;2;0;0;BB;Germany;Groups;1;0;A;0;No Deposit;9;Group Contract;1;0;18.0
5507;NF Hotel;0;20;31;13-07-2024;02-08-2024;2;0;1;1;0;0;BB;Australia;Online TA;0;0;B;0;No Deposit;240;No Contract (Single);0;1;25.0
5508;NF Hotel;0;21;31;13-07-2024;03-08-2024;3;2;1;1;0;0;BB;Singapore;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
5509;NF Hotel;0;42;34;13-07-2024;24-08-2024;24;1;0;1;0;0;BB;Vietnam;Offline TA/TO;0;0;B;0;No Deposit;14;No Contract (Single);0;2;23.75
5510;NF Hotel;0;70;38;13-07-2024;21-09-2024;21;2;0;2;0;0;SC;United States;Online TA;0;0;A;0;Refundable;240;No Contract (Group);0;1;20.0
5511;NF Hotel;0;2;29;14-07-2024;16-07-2024;16;0;1;2;0;0;BB;United States;Direct;0;0;A;0;No Deposit;240;No Contract (Single);1;0;20.0
5512;NF Hotel;1;24;32;14-07-2024;07-08-2024;7;0;2;3;1;0;BB;United Kingdom;Direct;0;0;B;1;No Deposit;28;No Contract (Single);0;0;25.0
5513;NF Hotel;1;35;33;14-07-2024;18-08-2024;18;1;1;2;0;0;SC;France;Groups;0;0;A;0;No Deposit;240;Group Contract;0;0;18.0
5514;NF Hotel;0;116;45;14-07-2024;07-11-2024;7;0;2;2;1;0;BB;Cambodia;Offline TA/TO;0;0;A;0;Non Refund;28;No Contract (Single);0;0;19.0
5515;NF Hotel;1;4;29;15-07-2024;19-07-2024;19;1;1;1;0;0;SC;China;Corporate;0;0;A;0;No Deposit;9;No Contract (Single);0;0;18.0
5516;NF Hotel;0;187;3;15-07-2024;18-01-2025;18;2;0;2;1;0;BB;Cambodia;Online TA;1;0;B;0;No Deposit;240;No Contract (Single);0;0;28.75
5517;NF Hotel;0;2;29;16-07-2024;18-07-2024;18;2;4;2;0;0;BB;Australia;Direct;0;1;A;1;No Deposit;9;No Contract (Group);0;0;20.0
5518;NF Hotel;0;5;29;16-07-2024;21-07-2024;21;1;1;2;0;0;BB;Other;Corporate;1;0;A;0;No Deposit;28;No Contract (Single);0;2;18.0
5519;NF Hotel;0;25;32;16-07-2024;10-08-2024;10;2;1;4;0;0;BB;Cambodia;Online TA;1;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
5520;NF Hotel;1;165;52;16-07-2024;28-12-2024;28;2;2;2;0;0;BB;Other;Online TA;0;0;B;0;No Deposit;28;No Contract (Group);1;0;28.75
5521;NF Hotel;0;17;31;17-07-2024;03-08-2024;3;2;2;1;0;0;SC;South Korea;Direct;0;0;B;0;No Deposit;14;No Contract (Single);0;2;25.0
5522;NF Hotel;0;22;32;17-07-2024;08-08-2024;8;2;2;2;1;0;BB;Singapore;Corporate;0;0;B;0;No Deposit;240;No Contract (Single);0;2;22.5
5523;NF Hotel;0;39;35;18-07-2024;26-08-2024;26;0;2;3;0;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;9;No Contract (Single);0;1;25.0
5524;NF Hotel;1;42;35;18-07-2024;29-08-2024;29;2;2;1;0;0;SC;Cambodia;Direct;0;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
5525;NF Hotel;1;53;37;18-07-2024;09-09-2024;9;0;1;2;1;0;BB;United States;Direct;0;0;B;0;Non Refund;240;No Contract (Single);0;0;25.0
5526;NF Hotel;0;12;31;19-07-2024;31-07-2024;31;0;2;2;0;0;SC;Australia;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
5527;NF Hotel;0;17;32;19-07-2024;05-08-2024;5;0;3;1;0;0;BB;Vietnam;Direct;0;0;A;0;No Deposit;14;No Contract (Single);0;1;20.0
